"ONTOLOGY" "Term" "N" "DE" "P.DE" "FDR"
"GO:0110058" "BP" "positive regulation of blood vessel endothelial cell differentiation" 1 0 0.999999999962095 1
"GO:0110059" "BP" "negative regulation of blood vessel endothelial cell differentiation" 2 0 1 1
"GO:0110061" "BP" "regulation of angiotensin-activated signaling pathway" 4 0 1 1
"GO:0110062" "BP" "negative regulation of angiotensin-activated signaling pathway" 1 0 0.999999999964609 1
"GO:0110063" "BP" "positive regulation of angiotensin-activated signaling pathway" 1 0 0.999999999950454 1
"GO:0110064" "BP" "lncRNA catabolic process" 2 0 1 1
"GO:0110075" "BP" "regulation of ferroptosis" 4 0 1 1
"GO:0110076" "BP" "negative regulation of ferroptosis" 3 0 1 1
"GO:0110077" "BP" "vesicle-mediated intercellular transport" 3 1 0.588465419164548 1
"GO:0110088" "BP" "hippocampal neuron apoptotic process" 6 0 1 1
"GO:0110089" "BP" "regulation of hippocampal neuron apoptotic process" 5 0 1 1
"GO:0110091" "BP" "negative regulation of hippocampal neuron apoptotic process" 4 0 1 1
"GO:0110095" "BP" "cellular detoxification of aldehyde" 9 0 1 1
"GO:0110096" "BP" "cellular response to aldehyde" 16 1 0.932531611046393 1
"GO:0110097" "BP" "regulation of calcium import into the mitochondrion" 2 0 1 1
"GO:0110099" "BP" "negative regulation of calcium import into the mitochondrion" 1 0 0.999999999979196 1
"GO:0110104" "BP" "mRNA alternative polyadenylation" 5 0 1 1
"GO:0110110" "BP" "positive regulation of animal organ morphogenesis" 34 9 0.362547588103717 1
"GO:0110111" "BP" "negative regulation of animal organ morphogenesis" 2 0 1 1
"GO:0110112" "BP" "regulation of lipid transporter activity" 6 0 1 1
"GO:0110113" "BP" "positive regulation of lipid transporter activity" 2 0 1 1
"GO:0110114" "BP" "negative regulation of lipid transporter activity" 3 0 1 1
"GO:0110119" "BP" "positive regulation of very-low-density lipoprotein particle clearance" 1 0 0.999999999949953 1
"GO:0110135" "BP" "Norrin signaling pathway" 3 2 0.148425121512053 1
"GO:0110154" "BP" "RNA decapping" 18 0 1 1
"GO:0110155" "BP" "NAD-cap decapping" 3 0 1 1
"GO:0110156" "BP" "methylguanosine-cap decapping" 15 0 1 1
"GO:0120006" "BP" "regulation of glutamatergic neuron differentiation" 2 1 0.490936398300984 1
"GO:0120007" "BP" "negative regulation of glutamatergic neuron differentiation" 1 1 0.259289088297844 1
"GO:0120008" "BP" "positive regulation of glutamatergic neuron differentiation" 1 0 0.999999999961666 1
"GO:0120009" "BP" "intermembrane lipid transfer" 54 10 0.4356197213254 1
"GO:0120012" "BP" "intermembrane sphingolipid transfer" 1 0 0.999999999964233 1
"GO:0120031" "BP" "plasma membrane bounded cell projection assembly" 542 92 0.562211244924385 1
"GO:0120032" "BP" "regulation of plasma membrane bounded cell projection assembly" 189 36 0.424968426796986 1
"GO:0120033" "BP" "negative regulation of plasma membrane bounded cell projection assembly" 34 5 0.689757841586862 1
"GO:0120034" "BP" "positive regulation of plasma membrane bounded cell projection assembly" 105 21 0.334924508480196 1
"GO:0120035" "BP" "regulation of plasma membrane bounded cell projection organization" 615 127 0.381107497853019 1
"GO:0120036" "BP" "plasma membrane bounded cell projection organization" 1466 300 0.0668509839959806 1
"GO:0120039" "BP" "plasma membrane bounded cell projection morphogenesis" 612 145 0.102590456335357 1
"GO:0120040" "BP" "regulation of macrophage proliferation" 7 0 1 1
"GO:0120041" "BP" "positive regulation of macrophage proliferation" 6 0 1 1
"GO:0120042" "BP" "negative regulation of macrophage proliferation" 1 0 0.999999999961127 1
"GO:0120045" "BP" "stereocilium maintenance" 3 1 0.247771039132712 1
"GO:0120049" "BP" "snRNA (adenine-N6)-methylation" 2 1 0.322080031602418 1
"GO:0120054" "BP" "intestinal motility" 3 0 1 1
"GO:0120055" "BP" "small intestinal transit" 2 0 1 1
"GO:0120056" "BP" "large intestinal transit" 1 0 0.999999999959687 1
"GO:0120057" "BP" "regulation of small intestinal transit" 2 0 1 1
"GO:0120058" "BP" "positive regulation of small intestinal transit" 2 0 1 1
"GO:0120063" "BP" "stomach smooth muscle contraction" 1 0 1.00000000001268 1
"GO:0120064" "BP" "stomach pylorus smooth muscle contraction" 1 0 1.00000000001268 1
"GO:0120065" "BP" "pyloric antrum smooth muscle contraction" 1 0 1.00000000001268 1
"GO:0120071" "BP" "regulation of pyloric antrum smooth muscle contraction" 1 0 1.00000000001268 1
"GO:0120072" "BP" "positive regulation of pyloric antrum smooth muscle contraction" 1 0 1.00000000001268 1
"GO:0120077" "BP" "angiogenic sprout fusion" 2 0 1 1
"GO:0120078" "BP" "cell adhesion involved in sprouting angiogenesis" 2 0 1 1
"GO:0120093" "BP" "regulation of peptidyl-lysine crotonylation" 1 1 0.307526256629907 1
"GO:0120094" "BP" "negative regulation of peptidyl-lysine crotonylation" 1 1 0.307526256629907 1
"GO:0120116" "BP" "glucagon processing" 1 1 0.208089492406086 1
"GO:0120117" "BP" "T cell meandering migration" 1 1 0.116214694323243 1
"GO:0120126" "BP" "response to copper ion starvation" 1 1 0.132114718542236 1
"GO:0120127" "BP" "response to zinc ion starvation" 9 2 0.418329111289017 1
"GO:0120132" "BP" "positive regulation of apoptotic process in bone marrow cell" 1 0 0.999999999965674 1
"GO:0120154" "BP" "negative regulation of ERBB4 signaling pathway" 2 1 0.362138889570057 1
"GO:0120158" "BP" "positive regulation of collagen catabolic process" 1 1 0.0917538455822613 1
"GO:0120161" "BP" "regulation of cold-induced thermogenesis" 148 44 0.00105709525684917 0.128238157933036
"GO:0120162" "BP" "positive regulation of cold-induced thermogenesis" 100 30 0.00323223978636216 0.277308967830706
"GO:0120163" "BP" "negative regulation of cold-induced thermogenesis" 46 14 0.0645912591254514 1
"GO:0120168" "BP" "detection of hot stimulus involved in thermoception" 1 0 0.999999999978484 1
"GO:0120169" "BP" "detection of cold stimulus involved in thermoception" 1 1 0.296155290488156 1
"GO:0120178" "BP" "steroid hormone biosynthetic process" 44 6 0.65174405217054 1
"GO:0120179" "BP" "adherens junction disassembly" 1 0 1.00000000000072 1
"GO:0120180" "BP" "cell-substrate junction disassembly" 8 2 0.560149803717237 1
"GO:0120181" "BP" "focal adhesion disassembly" 8 2 0.560149803717237 1
"GO:0120182" "BP" "regulation of focal adhesion disassembly" 6 2 0.431657879170116 1
"GO:0120183" "BP" "positive regulation of focal adhesion disassembly" 6 2 0.431657879170116 1
"GO:0120186" "BP" "negative regulation of protein localization to chromatin" 6 1 0.558930669340987 1
"GO:0120187" "BP" "positive regulation of protein localization to chromatin" 3 0 1 1
"GO:0120188" "BP" "regulation of bile acid secretion" 6 0 1 1
"GO:0120189" "BP" "positive regulation of bile acid secretion" 1 0 0.999999999962503 1
"GO:0120190" "BP" "negative regulation of bile acid secretion" 2 0 1 1
"GO:0120191" "BP" "negative regulation of termination of RNA polymerase II transcription" 2 0 1 1
"GO:0120192" "BP" "tight junction assembly" 70 18 0.031483062178506 0.838198626146097
"GO:0120193" "BP" "tight junction organization" 76 20 0.0233572412492604 0.76045858214649
"GO:0120197" "BP" "mucociliary clearance" 8 1 0.746350565145658 1
"GO:0120211" "BP" "proacrosomal vesicle fusion" 1 0 0.999999999997031 1
"GO:0120221" "BP" "maintenance of ciliary planar beating movement pattern" 1 1 0.123389565889682 1
"GO:0120222" "BP" "regulation of blastocyst development" 4 1 0.558448500130018 1
"GO:0120223" "BP" "larynx morphogenesis" 2 1 0.41600016006342 1
"GO:0120224" "BP" "larynx development" 2 1 0.41600016006342 1
"GO:0120229" "BP" "protein localization to motile cilium" 4 0 1 1
"GO:0120252" "BP" "hydrocarbon metabolic process" 7 2 0.4071133575914 1
"GO:0120253" "BP" "hydrocarbon catabolic process" 3 0 1 1
"GO:0120254" "BP" "olefinic compound metabolic process" 156 26 0.0982621375695344 1
"GO:0120255" "BP" "olefinic compound biosynthetic process" 28 3 0.836222686888097 1
"GO:0120256" "BP" "olefinic compound catabolic process" 1 1 0.121773074957253 1
"GO:0120261" "BP" "regulation of heterochromatin organization" 22 0 1 1
"GO:0120262" "BP" "negative regulation of heterochromatin organization" 5 0 1 1
"GO:0120263" "BP" "positive regulation of heterochromatin organization" 13 0 1 1
"GO:0120302" "BP" "background adaptation" 2 0 1 1
"GO:0120305" "BP" "regulation of pigmentation" 17 3 0.644675110389159 1
"GO:0120316" "BP" "sperm flagellum assembly" 38 4 0.8415045819878 1
"GO:0120317" "BP" "sperm mitochondrial sheath assembly" 6 1 0.454180579532029 1
"GO:0120322" "BP" "lipid modification by small protein conjugation" 1 0 0.999999999978783 1
"GO:0120323" "BP" "lipid ubiquitination" 1 0 0.999999999978783 1
"GO:0140009" "BP" "L-aspartate import across plasma membrane" 6 0 1 1
"GO:0140013" "BP" "meiotic nuclear division" 187 22 0.851139702427283 1
"GO:0140014" "BP" "mitotic nuclear division" 268 28 0.997236422177323 1
"GO:0140018" "BP" "regulation of cytoplasmic translational fidelity" 1 0 0.999999999933561 1
"GO:0140021" "BP" "mitochondrial ADP transmembrane transport" 3 0 1 1
"GO:0140029" "BP" "exocytic process" 79 14 0.586704943914935 1
"GO:0140039" "BP" "cell-cell adhesion in response to extracellular stimulus" 2 1 0.239335861807052 1
"GO:0140041" "BP" "cellular detoxification of methylglyoxal" 1 0 0.999999999995354 1
"GO:0140042" "BP" "lipid droplet formation" 12 0 1 1
"GO:0140048" "BP" "manganese ion export across plasma membrane" 1 0 0.999999999979632 1
"GO:0140049" "BP" "regulation of endocardial cushion to mesenchymal transition" 1 1 0.280865967989092 1
"GO:0140051" "BP" "positive regulation of endocardial cushion to mesenchymal transition" 1 1 0.280865967989092 1
"GO:0140052" "BP" "cellular response to oxidised low-density lipoprotein particle stimulus" 14 2 0.568857508862257 1
"GO:0140053" "BP" "mitochondrial gene expression" 162 5 0.999992595050838 1
"GO:0140056" "BP" "organelle localization by membrane tethering" 82 13 0.724138839806514 1
"GO:0140058" "BP" "neuron projection arborization" 31 3 0.979038120299612 1
"GO:0140059" "BP" "dendrite arborization" 10 0 1 1
"GO:0140060" "BP" "axon arborization" 1 0 0.999999999965166 1
"GO:0140066" "BP" "peptidyl-lysine crotonylation" 2 1 0.383121143433209 1
"GO:0140067" "BP" "peptidyl-lysine butyrylation" 1 0 0.999999999966246 1
"GO:0140074" "BP" "cardiac endothelial to mesenchymal transition" 2 0 1 1
"GO:0140075" "BP" "regulation of lipoprotein transport" 2 0 1 1
"GO:0140076" "BP" "negative regulation of lipoprotein transport" 2 0 1 1
"GO:0140105" "BP" "interleukin-10-mediated signaling pathway" 2 0 1 1
"GO:0140112" "BP" "extracellular vesicle biogenesis" 23 2 0.94656931694807 1
"GO:0140115" "BP" "export across plasma membrane" 76 12 0.556812114596213 1
"GO:0140131" "BP" "positive regulation of lymphocyte chemotaxis" 18 2 0.740661325287478 1
"GO:0140141" "BP" "mitochondrial potassium ion transmembrane transport" 4 0 1 1
"GO:0140157" "BP" "ammonium import across plasma membrane" 4 2 0.24318513047738 1
"GO:0140192" "BP" "regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process" 4 2 0.221431701127166 1
"GO:0140193" "BP" "regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process" 2 0 1 1
"GO:0140194" "BP" "negative regulation of adenylate cyclase-inhibiting adrenergic receptor signaling pathway involved in heart process" 1 0 0.999999999975704 1
"GO:0140199" "BP" "negative regulation of adenylate cyclase-activating adrenergic receptor signaling pathway involved in heart process" 4 2 0.221431701127166 1
"GO:0140200" "BP" "adenylate cyclase-activating adrenergic receptor signaling pathway involved in regulation of heart rate" 2 1 0.342896938000194 1
"GO:0140205" "BP" "oligopeptide import across plasma membrane" 5 1 0.572805485989198 1
"GO:0140206" "BP" "dipeptide import across plasma membrane" 5 1 0.572805485989198 1
"GO:0140207" "BP" "tripeptide import across plasma membrane" 2 1 0.209800502596691 1
"GO:0140208" "BP" "apoptotic process in response to mitochondrial fragmentation" 1 0 1.0000000000217 1
"GO:0140212" "BP" "regulation of long-chain fatty acid import into cell" 8 2 0.587209686076424 1
"GO:0140213" "BP" "negative regulation of long-chain fatty acid import into cell" 4 1 0.708116379379133 1
"GO:0140214" "BP" "positive regulation of long-chain fatty acid import into cell" 3 1 0.441274630372037 1
"GO:0140231" "BP" "anterograde axonal transport of neurotransmitter receptor complex" 1 0 0.99999999999237 1
"GO:0140236" "BP" "translation at presynapse" 1 1 0.174143890556292 1
"GO:0140238" "BP" "presynaptic endocytosis" 67 15 0.393151295422495 1
"GO:0140239" "BP" "postsynaptic endocytosis" 23 4 0.78409299172824 1
"GO:0140241" "BP" "translation at synapse" 1 1 0.174143890556292 1
"GO:0140243" "BP" "regulation of translation at synapse" 6 0 1 1
"GO:0140245" "BP" "regulation of translation at postsynapse" 6 0 1 1
"GO:0140246" "BP" "protein catabolic process at synapse" 2 0 1 1
"GO:0140249" "BP" "protein catabolic process at postsynapse" 2 0 1 1
"GO:0140250" "BP" "regulation protein catabolic process at synapse" 6 0 1 1
"GO:0140251" "BP" "regulation protein catabolic process at presynapse" 2 0 1 1
"GO:0140252" "BP" "regulation protein catabolic process at postsynapse" 4 0 1 1
"GO:0140253" "BP" "cell-cell fusion" 61 18 0.0301691647848213 0.837038217764027
"GO:0140271" "BP" "hexose import across plasma membrane" 6 2 0.21373722281323 1
"GO:0140285" "BP" "endosome fission" 3 0 1 1
"GO:0140290" "BP" "peptidyl-serine ADP-deribosylation" 1 0 0.999999999974986 1
"GO:0140291" "BP" "peptidyl-glutamate ADP-deribosylation" 3 1 0.541641272062801 1
"GO:0140298" "BP" "endocytic iron import into cell" 1 0 0.999999999979019 1
"GO:0140300" "BP" "serine import into mitochondrion" 3 0 1 1
"GO:0140329" "BP" "lysophospholipid translocation" 1 0 0.999999999981151 1
"GO:0140331" "BP" "aminophospholipid translocation" 6 2 0.324813986726531 1
"GO:0140352" "BP" "export from cell" 862 160 0.147847765143024 1
"GO:0140353" "BP" "lipid export from cell" 47 10 0.183561506512096 1
"GO:0140354" "BP" "lipid import into cell" 20 3 0.782240737472283 1
"GO:0140361" "BP" "cyclic-GMP-AMP transmembrane import across plasma membrane" 5 1 0.554071522069191 1
"GO:0140367" "BP" "antibacterial innate immune response" 6 1 0.544574460760519 1
"GO:0140374" "BP" "antiviral innate immune response" 48 8 0.427291137539643 1
"GO:0140438" "BP" "protein stearoylation" 1 0 0.999999999953666 1
"GO:0140447" "BP" "cytokine precursor processing" 4 0 1 1
"GO:0140448" "BP" "signaling receptor ligand precursor processing" 36 3 0.946949748234151 1
"GO:0140454" "BP" "protein aggregate center assembly" 1 0 0.999999999939812 1
"GO:0140455" "BP" "cytoplasm protein quality control" 1 0 1.00000000000659 1
"GO:0140459" "BP" "response to Gram-positive bacterium" 5 3 0.0393982156208962 0.915668131907463
"GO:0140460" "BP" "response to Gram-negative bacterium" 1 0 0.999999999979358 1
"GO:0140467" "BP" "integrated stress response signaling" 42 6 0.607056926557955 1
"GO:0140468" "BP" "HRI-mediated signaling" 3 0 1 1
"GO:0140469" "BP" "GCN2-mediated signaling" 4 1 0.57758675880746 1
"GO:0140484" "BP" "5-aminolevulinic acid import across plasma membrane" 1 0 0.999999999933162 1
"GO:0140493" "BP" "very long-chain fatty acid beta-oxidation" 1 0 0.999999999990896 1
"GO:0140495" "BP" "migracytosis" 3 0 1 1
"GO:0140499" "BP" "negative regulation of mitotic spindle assembly checkpoint signaling" 2 0 1 1
"GO:0140507" "BP" "granzyme-mediated programmed cell death signaling pathway" 8 1 0.756090886649502 1
"GO:0140527" "BP" "reciprocal homologous recombination" 57 8 0.492866349087349 1
"GO:0140541" "BP" "piRNA transcription" 2 0 1 1
"GO:0140542" "BP" "regulation of piRNA transcription" 1 0 1.00000000000513 1
"GO:0140543" "BP" "positive regulation of piRNA transcription" 1 0 1.00000000000513 1
"GO:0140546" "BP" "defense response to symbiont" 306 42 0.615354550496091 1
"GO:0140568" "BP" "extraction of mislocalized protein from membrane" 2 0 1 1
"GO:0140569" "BP" "extraction of mislocalized protein from ER membrane" 1 0 0.999999999958474 1
"GO:0140570" "BP" "extraction of mislocalized protein from mitochondrial outer membrane" 1 0 0.999999999965248 1
"GO:0140576" "BP" "ascorbate homeostasis" 3 2 0.0722560808064911 1
"GO:0140588" "BP" "chromatin looping" 11 1 0.788700426347571 1
"GO:0140591" "BP" "nuclear envelope budding" 1 0 0.9999999999779 1
"GO:0140627" "BP" "ubiquitin-dependent protein catabolic process via the C-end degron rule pathway" 12 1 0.830246578660134 1
"GO:0140632" "BP" "canonical inflammasome complex assembly" 36 7 0.237727205243439 1
"GO:0140633" "BP" "CARD8 inflammasome complex assembly" 1 0 0.999999999983029 1
"GO:0140639" "BP" "positive regulation of pyroptosis" 4 0 1 1
"GO:0140647" "BP" "P450-containing electron transport chain" 2 0 1 1
"GO:0140650" "BP" "radial glia-guided pyramidal neuron migration" 6 1 0.796489527025761 1
"GO:0140651" "BP" "futile creatine cycle" 2 2 0.0607769358904582 1
"GO:0140667" "BP" "regulation of oxytocin production" 1 0 0.999999999979536 1
"GO:0140668" "BP" "positive regulation of oxytocin production" 1 0 0.999999999979536 1
"GO:0140673" "BP" "transcription elongation-coupled chromatin remodeling" 7 0 1 1
"GO:0140694" "BP" "non-membrane-bounded organelle assembly" 382 32 0.999991592130602 1
